contour_id,song_id,phrase_num,phrase_length,phrase_duration,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
liber-communions-rand-00011,00008,4,21,21.0,71,71,71,69,69,72,72,74,74,74,72,72,69,69,69,69,69,69,69,67,67,70,70,70,69,69,65,65,65,65,65,67,67,69,69,67,67,67,67,67,67,67,69,69,69,71,71,72,72,72
liber-communions-rand-00012,00008,5,12,12.0,72,72,72,72,72,74,74,74,74,72,72,72,72,69,69,69,69,67,67,67,67,67,67,67,67,67,67,67,67,65,65,65,65,65,65,65,65,67,67,67,67,65,65,65,65,67,67,67,67,67
liber-communions-rand-00013,00008,6,16,16.0,62,62,62,62,62,62,62,65,65,65,64,64,64,65,65,65,67,67,67,67,67,67,64,64,64,65,65,65,62,62,62,60,60,60,62,62,62,62,62,62,67,67,67,65,65,65,67,67,67,67
liber-communions-rand-00014,00008,7,16,16.0,67,67,67,67,69,69,69,67,67,67,67,67,67,65,65,65,65,65,65,69,69,69,72,72,72,67,67,67,67,67,67,65,65,65,65,65,65,69,69,69,72,72,72,69,69,69,71,71,71,71
liber-communions-rand-00015,00028,0,15,15.0,69,69,69,69,69,69,69,69,69,69,72,72,72,72,69,69,69,67,67,67,65,65,65,67,67,67,67,69,69,69,67,67,67,69,69,69,67,67,67,67,69,69,69,65,65,65,62,62,62,62
liber-communions-rand-00016,00028,1,10,10.0,65,65,65,65,65,64,64,64,64,64,65,65,65,65,65,62,62,62,62,62,60,60,60,60,60,65,65,65,65,65,67,67,67,67,67,69,69,69,69,69,69,69,69,69,69,71,71,71,71,71
liber-communions-rand-00017,00028,2,16,16.0,72,72,72,72,67,67,67,69,69,69,67,67,67,65,65,65,67,67,67,67,67,67,65,65,65,72,72,72,74,74,74,72,72,72,72,72,72,71,71,71,67,67,67,69,69,69,67,67,67,67
liber-communions-rand-00018,00028,3,13,13.0,65,65,65,65,65,65,65,65,65,65,65,65,67,67,67,67,65,65,65,65,65,65,65,65,65,65,65,62,62,62,62,64,64,64,65,65,65,65,64,64,64,64,62,62,62,62,60,60,60,60
liber-communions-rand-00019,00028,4,10,10.0,62,62,62,62,62,62,62,62,62,62,60,60,60,60,60,65,65,65,65,65,64,64,64,64,64,67,67,67,67,67,67,67,67,67,67,69,69,69,69,69,65,65,65,65,65,65,65,65,65,65
liber-communions-rand-00020,00028,5,16,16.0,67,67,67,67,65,65,65,65,65,65,65,65,65,62,62,62,64,64,64,65,65,65,64,64,64,62,62,62,60,60,60,62,62,62,62,62,62,60,60,60,65,65,65,64,64,64,67,67,67,67
liber-communions-rand-00021,00039,0,18,18.0,67,67,67,69,69,69,69,69,69,67,67,71,71,71,71,71,71,72,72,72,69,69,71,71,71,72,72,72,72,72,67,67,67,71,71,71,71,71,71,72,72,72,72,72,69,69,69,69,69,69
liber-communions-rand-00022,00039,1,17,17.0,74,74,74,72,72,72,74,74,74,72,72,72,71,71,71,69,69,69,74,74,74,74,74,74,72,72,72,72,72,74,74,74,76,76,76,74,74,74,76,76,76,72,72,72,71,71,71,72,72,72
liber-communions-rand-00023,00039,2,11,11.0,74,74,74,74,74,72,72,72,72,71,71,71,71,71,69,69,69,69,71,71,71,71,71,72,72,72,72,69,69,69,69,69,67,67,67,67,69,69,69,69,69,72,72,72,72,69,69,69,69,69
liber-communions-rand-00024,00039,3,12,12.0,71,71,71,71,71,69,69,69,69,67,67,67,67,67,67,67,67,64,64,64,64,67,67,67,67,69,69,69,69,71,71,71,71,69,69,69,69,71,71,71,71,69,69,69,69,67,67,67,67,67
liber-communions-rand-00025,00039,4,12,12.0,67,67,67,67,67,71,71,71,71,69,69,69,69,72,72,72,72,74,74,74,74,72,72,72,72,71,71,71,71,67,67,67,67,69,69,69,69,71,71,71,71,69,69,69,69,67,67,67,67,67
liber-communions-rand-00026,00039,5,7,7.0,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,71,71,71,71,71,71,71,67,67,67,67,67,67,67,71,71,71,71,71,71,71,74,74,74,74,74,74,74,74
liber-communions-rand-00027,00039,6,15,15.0,74,74,74,74,72,72,72,74,74,74,71,71,71,71,72,72,72,69,69,69,67,67,67,69,69,69,69,71,71,71,71,71,71,69,69,69,69,69,69,69,67,67,67,69,69,69,69,69,69,69
liber-communions-rand-00028,00080,0,9,9.0,69,69,69,69,69,69,67,67,67,67,67,69,69,69,69,69,69,65,65,65,65,65,65,65,65,65,65,65,69,69,69,69,69,70,70,70,70,70,70,69,69,69,69,69,67,67,67,67,67,67
liber-communions-rand-00029,00080,1,11,11.0,69,69,69,69,69,69,69,69,69,67,67,67,67,67,67,67,67,67,69,69,69,69,69,65,65,65,65,64,64,64,64,64,62,62,62,62,64,64,64,64,64,62,62,62,62,60,60,60,60,60
liber-communions-rand-00030,00080,2,15,15.0,60,60,60,60,62,62,62,65,65,65,65,65,65,65,65,65,65,64,64,64,67,67,67,69,69,69,69,65,65,65,64,64,64,62,62,62,64,64,64,64,65,65,65,64,64,64,62,62,62,62
liber-communions-rand-00031,00088,0,11,11.0,72,72,72,72,72,71,71,71,71,72,72,72,72,72,69,69,69,69,72,72,72,72,72,65,65,65,65,65,65,65,65,65,67,67,67,67,65,65,65,65,65,65,65,65,65,65,65,65,65,65
liber-communions-rand-00032,00088,1,15,15.0,65,65,65,65,69,69,69,72,72,72,72,72,72,72,65,65,65,67,67,67,69,69,69,67,67,67,67,72,72,72,71,71,71,72,72,72,69,69,69,69,72,72,72,67,67,67,65,65,65,65
liber-communions-rand-00033,00088,2,13,13.0,69,69,69,69,67,67,67,67,69,69,69,69,67,67,67,67,64,64,64,67,67,67,67,64,64,64,64,65,65,65,65,64,64,64,62,62,62,62,64,64,64,64,62,62,62,62,65,65,65,65
liber-communions-rand-00034,00088,3,16,16.0,65,65,65,65,65,65,65,69,69,69,71,71,71,72,72,72,72,72,72,71,71,71,69,69,69,65,65,65,69,69,69,67,67,67,69,69,69,67,67,67,65,65,65,65,65,65,65,65,65,65
liber-communions-rand-00035,00090,0,16,16.0,64,64,64,64,67,67,67,69,69,69,71,71,71,69,69,69,69,69,69,72,72,72,72,72,72,69,69,69,69,69,69,67,67,67,67,67,67,65,65,65,67,67,67,69,69,69,67,67,67,67
liber-communions-rand-00036,00090,1,22,22.0,69,69,69,65,65,64,64,67,67,65,65,65,65,65,65,65,64,64,64,64,64,64,64,67,67,69,69,71,71,69,69,69,69,69,71,71,72,72,69,69,69,71,71,69,69,67,67,69,69,69
liber-communions-rand-00037,00090,2,13,13.0,69,69,69,69,67,67,67,67,67,67,67,67,69,69,69,69,67,67,67,67,67,67,67,65,65,65,65,67,67,67,67,69,69,69,65,65,65,65,64,64,64,64,64,64,64,64,65,65,65,65
liber-communions-rand-00038,00090,3,16,16.0,67,67,67,67,65,65,65,64,64,64,65,65,65,64,64,64,62,62,62,65,65,65,62,62,62,64,64,64,65,65,65,64,64,64,65,65,65,62,62,62,64,64,64,67,67,67,69,69,69,69
liber-communions-rand-00039,00095,0,15,15.0,64,64,64,64,65,65,65,65,65,65,62,62,62,62,64,64,64,67,67,67,65,65,65,67,67,67,67,64,64,64,64,64,64,65,65,65,64,64,64,64,60,60,60,64,64,64,65,65,65,65
liber-communions-rand-00040,00095,1,15,15.0,64,64,64,64,62,62,62,62,62,62,60,60,60,60,62,62,62,64,64,64,64,64,64,62,62,62,62,64,64,64,67,67,67,62,62,62,62,62,62,62,60,60,60,64,64,64,67,67,67,67
liber-communions-rand-00041,00095,2,15,15.0,65,65,65,65,67,67,67,69,69,69,67,67,67,67,64,64,64,64,64,64,60,60,60,62,62,62,62,64,64,64,64,64,64,62,62,62,60,60,60,60,60,60,60,62,62,62,64,64,64,64
liber-communions-rand-00042,00097,0,17,17.0,65,65,65,65,65,65,65,65,65,67,67,67,69,69,69,67,67,67,67,67,67,67,67,67,67,67,67,67,67,64,64,64,67,67,67,65,65,65,64,64,64,60,60,60,64,64,64,65,65,65
liber-communions-rand-00043,00097,1,10,10.0,67,67,67,67,67,65,65,65,65,65,62,62,62,62,62,60,60,60,60,60,64,64,64,64,64,65,65,65,65,65,67,67,67,67,67,65,65,65,65,65,64,64,64,64,64,62,62,62,62,62
liber-communions-rand-00044,00104,0,16,16.0,64,64,64,64,62,62,62,62,62,62,62,62,62,62,62,62,69,69,69,69,69,69,69,69,69,67,67,67,69,69,69,70,70,70,69,69,69,67,67,67,64,64,64,67,67,67,69,69,69,69
liber-communions-rand-00045,00104,1,16,16.0,67,67,67,67,69,69,69,67,67,67,65,65,65,67,67,67,65,65,65,64,64,64,62,62,62,62,62,62,65,65,65,62,62,62,62,62,62,60,60,60,60,60,60,62,62,62,65,65,65,65
liber-communions-rand-00046,00104,2,14,14.0,65,65,65,65,65,65,65,67,67,67,67,65,65,65,65,65,65,65,64,64,64,67,67,67,67,69,69,69,67,67,67,67,69,69,69,67,67,67,67,69,69,69,70,70,70,70,69,69,69,69
liber-communions-rand-00047,00104,3,10,10.0,67,67,67,67,67,69,69,69,69,69,72,72,72,72,72,72,72,72,72,72,74,74,74,74,74,72,72,72,72,72,72,72,72,72,72,69,69,69,69,69,69,69,69,69,69,67,67,67,67,67
liber-communions-rand-00048,00104,4,17,17.0,69,69,69,70,70,70,69,69,69,67,67,67,67,67,67,69,69,69,67,67,67,65,65,65,67,67,65,65,65,67,67,67,69,69,69,69,69,69,65,65,65,67,67,67,65,65,65,64,64,64
liber-communions-rand-00049,00104,5,16,16.0,62,62,62,62,62,62,62,64,64,64,65,65,65,64,64,64,62,62,62,62,62,62,62,62,62,60,60,60,62,62,62,64,64,64,62,62,62,60,60,60,62,62,62,65,65,65,67,67,67,67
liber-communions-rand-00050,00104,6,10,10.0,69,69,69,69,69,65,65,65,65,65,64,64,64,64,64,60,60,60,60,60,62,62,62,62,62,62,62,62,62,62,60,60,60,60,60,62,62,62,62,62,64,64,64,64,64,65,65,65,65,65
liber-communions-rand-00051,00117,0,14,14.0,67,67,67,67,65,65,65,62,62,62,62,65,65,65,65,65,65,65,67,67,67,65,65,65,65,69,69,69,67,67,67,67,69,69,69,65,65,65,65,69,69,69,72,72,72,72,67,67,67,67
liber-communions-rand-00052,00133,0,17,17.0,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,67,67,67,69,69,69,65,65,65,67,67,69,69,69,65,65,65,65,65,65,69,69,69,67,67,67,69,69,69,65,65,65,67,67,67
liber-communions-rand-00053,00133,1,11,11.0,69,69,69,69,69,65,65,65,65,65,65,65,65,65,64,64,64,64,62,62,62,62,62,62,62,62,62,64,64,64,64,64,65,65,65,65,64,64,64,64,64,62,62,62,62,64,64,64,64,64
liber-communions-rand-00054,00133,2,12,12.0,64,64,64,64,64,62,62,62,62,67,67,67,67,69,69,69,69,67,67,67,67,69,69,69,69,70,70,70,70,69,69,69,69,67,67,67,67,69,69,69,69,67,67,67,67,67,67,67,67,67
liber-communions-rand-00055,00133,3,12,12.0,62,62,62,62,62,62,62,62,62,65,65,65,65,65,65,65,65,65,65,65,65,62,62,62,62,62,62,62,62,67,67,67,67,65,65,65,65,67,67,67,67,67,67,67,67,67,67,67,67,67
liber-communions-rand-00056,00133,4,16,16.0,69,69,69,69,67,67,67,69,69,69,65,65,65,67,67,67,65,65,65,67,67,67,62,62,62,62,62,62,60,60,60,62,62,62,62,62,62,62,62,62,62,62,62,60,60,60,62,62,62,62
liber-communions-rand-00057,00133,5,14,14.0,62,62,62,62,60,60,60,62,62,62,62,62,62,62,57,57,57,57,60,60,60,62,62,62,62,65,65,65,62,62,62,62,60,60,60,65,65,65,65,65,65,65,65,65,65,65,67,67,67,67
liber-communions-rand-00058,00136,0,15,15.0,74,74,74,74,74,74,74,74,74,74,72,72,72,72,71,71,71,72,72,72,74,74,74,71,71,71,71,72,72,72,71,71,71,72,72,72,71,71,71,71,74,74,74,74,74,74,72,72,72,72
liber-communions-rand-00059,00136,1,15,15.0,74,74,74,74,76,76,76,74,74,74,71,71,71,71,74,74,74,71,71,71,72,72,72,72,72,72,72,71,71,71,74,74,74,72,72,72,71,71,71,71,72,72,72,69,69,69,71,71,71,71
