contour_id,song_id,phrase_num,phrase_length,phrase_duration,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
liber-responsories-00011,00376,10,9,9.0,64,64,64,64,64,64,65,65,65,65,65,67,67,67,67,67,67,65,65,65,65,65,64,64,64,64,64,64,65,65,65,65,65,64,64,64,64,64,64,62,62,62,62,62,62,62,62,62,62,62
liber-responsories-00012,00376,11,14,14.0,62,62,62,62,64,64,64,62,62,62,62,62,62,62,60,60,60,60,64,64,64,67,67,67,67,67,67,67,64,64,64,64,65,65,65,64,64,64,64,60,60,60,62,62,62,62,62,62,62,62
liber-responsories-00013,00376,12,18,18.0,60,60,60,62,62,62,62,62,62,64,64,65,65,65,67,67,67,67,67,67,65,65,64,64,64,64,64,64,67,67,69,69,69,70,70,70,67,67,67,65,65,64,64,64,65,65,65,62,62,62
liber-responsories-00014,00376,13,9,9.0,62,62,62,62,62,62,64,64,64,64,64,62,62,62,62,62,62,60,60,60,60,60,62,62,62,62,62,62,64,64,64,64,64,65,65,65,65,65,65,64,64,64,64,64,62,62,62,62,62,62
liber-responsories-00015,00376,14,10,10.0,65,65,65,65,65,64,64,64,64,64,65,65,65,65,65,62,62,62,62,62,64,64,64,64,64,62,62,62,62,62,60,60,60,60,60,62,62,62,62,62,64,64,64,64,64,62,62,62,62,62
liber-responsories-00016,00376,15,13,13.0,62,62,62,62,64,64,64,64,65,65,65,65,67,67,67,67,67,67,67,69,69,69,69,67,67,67,67,65,65,65,65,62,62,62,65,65,65,65,67,67,67,67,65,65,65,65,65,65,65,65
liber-responsories-00017,00376,16,4,4.0,64,64,64,64,64,64,64,64,64,64,64,64,64,65,65,65,65,65,65,65,65,65,65,65,65,67,67,67,67,67,67,67,67,67,67,67,67,65,65,65,65,65,65,65,65,65,65,65,65,65
liber-responsories-00018,00376,17,10,10.0,65,65,65,65,65,64,64,64,64,64,62,62,62,62,62,60,60,60,60,60,62,62,62,62,62,65,65,65,65,65,64,64,64,64,64,62,62,62,62,62,60,60,60,60,60,62,62,62,62,62
liber-responsories-00019,00376,18,15,15.0,69,69,69,69,69,69,69,67,67,67,69,69,69,69,65,65,65,67,67,67,69,69,69,70,70,70,70,67,67,67,65,65,65,64,64,64,62,62,62,62,64,64,64,62,62,62,62,62,62,62
liber-responsories-00020,00376,19,22,22.0,69,69,69,69,69,67,67,69,69,72,72,72,71,71,67,67,67,67,69,69,69,67,67,65,65,64,64,62,62,64,64,64,65,65,67,67,64,64,65,65,65,64,64,60,60,62,62,62,62,62
liber-responsories-00021,00376,20,12,12.0,60,60,60,60,60,65,65,65,65,64,64,64,64,65,65,65,65,67,67,67,67,67,67,67,67,60,60,60,60,62,62,62,62,64,64,64,64,65,65,65,65,64,64,64,64,62,62,62,62,62
liber-responsories-00022,00376,21,6,6.0,65,65,65,65,65,65,65,65,65,64,64,64,64,64,64,64,64,65,65,65,65,65,65,65,65,62,62,62,62,62,62,62,62,64,64,64,64,64,64,64,64,62,62,62,62,62,62,62,62,62
liber-responsories-00023,00376,22,9,9.0,62,62,62,62,62,62,64,64,64,64,64,65,65,65,65,65,65,67,67,67,67,67,67,67,67,67,67,67,65,65,65,65,65,62,62,62,62,62,62,60,60,60,60,60,60,60,60,60,60,60
liber-responsories-00024,00376,23,9,9.0,65,65,65,65,65,65,69,69,69,69,69,69,69,69,69,69,69,67,67,67,67,67,65,65,65,65,65,65,67,67,67,67,67,65,65,65,65,65,65,64,64,64,64,64,62,62,62,62,62,62
liber-responsories-00025,00376,24,7,7.0,62,62,62,62,62,62,62,60,60,60,60,60,60,60,64,64,64,64,64,64,64,65,65,65,65,65,65,65,64,64,64,64,64,64,64,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62
liber-responsories-00026,00513,0,6,6.0,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,60,60,60,60,60,60,60,60,62,62,62,62,62,62,62,62,64,64,64,64,64,64,64,64,62,62,62,62,62,62,62,62,62
liber-responsories-00027,00513,1,10,10.0,62,62,62,62,62,62,62,62,62,62,65,65,65,65,65,65,65,65,65,65,64,64,64,64,64,65,65,65,65,65,62,62,62,62,62,64,64,64,64,64,62,62,62,62,62,60,60,60,60,60
liber-responsories-00028,00513,2,16,16.0,62,62,62,62,64,64,64,65,65,65,67,67,67,64,64,64,65,65,65,64,64,64,62,62,62,62,62,62,64,64,64,65,65,65,64,64,64,62,62,62,64,64,64,64,64,64,62,62,62,62
liber-responsories-00029,00513,3,14,14.0,65,65,65,65,65,65,65,65,65,65,65,64,64,64,67,67,67,67,65,65,65,67,67,67,67,64,64,64,65,65,65,65,64,64,64,62,62,62,62,64,64,64,64,64,64,64,62,62,62,62
liber-responsories-00030,00513,4,18,18.0,62,62,62,64,64,64,65,65,65,64,64,62,62,62,60,60,60,62,62,62,65,65,64,64,64,65,65,65,67,67,65,65,65,65,65,65,64,64,64,62,62,64,64,64,62,62,62,60,60,60
liber-responsories-00031,00513,5,19,19.0,60,60,60,62,62,62,62,62,65,65,65,62,62,64,64,64,65,65,65,60,60,57,57,57,58,58,57,57,57,60,60,58,58,58,57,57,57,58,58,57,57,57,55,55,57,57,57,55,55,55
liber-responsories-00032,00513,6,21,21.0,62,62,62,62,62,65,65,64,64,64,60,60,62,62,64,64,64,65,65,67,67,64,64,64,65,65,64,64,62,62,62,62,62,64,64,65,65,65,64,64,62,62,64,64,64,64,64,62,62,62
liber-responsories-00033,00513,7,8,8.0,62,62,62,62,62,62,62,62,62,62,62,62,62,60,60,60,60,60,60,62,62,62,62,62,62,65,65,65,65,65,65,65,65,65,65,65,65,67,67,67,67,67,67,65,65,65,65,65,65,65
liber-responsories-00034,00513,8,16,16.0,65,65,65,65,67,67,67,69,69,69,67,67,67,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,67,67,67,65,65,65,65
liber-responsories-00035,00513,9,15,15.0,65,65,65,65,65,65,65,65,65,65,64,64,64,64,65,65,65,67,67,67,64,64,64,65,65,65,65,62,62,62,62,62,62,64,64,64,65,65,65,65,64,64,64,64,64,64,62,62,62,62
liber-responsories-00036,00513,10,12,12.0,62,62,62,62,62,60,60,60,60,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,60,60,60,60,62,62,62,62,64,64,64,64,62,62,62,62,62,62,62,62,62
liber-responsories-00037,00513,11,22,22.0,62,62,62,62,62,62,62,62,62,62,62,62,64,64,65,65,64,64,62,62,62,60,60,62,62,65,65,64,64,65,65,65,67,67,65,65,65,65,64,64,64,62,62,64,64,62,62,60,60,60
liber-responsories-00038,00513,12,2,2.0,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62
liber-responsories-00039,00513,13,20,20.0,60,60,60,62,62,65,65,65,65,65,67,67,67,65,65,65,65,65,65,65,64,64,64,65,65,67,67,64,64,64,65,65,62,62,62,62,62,64,64,64,65,65,64,64,64,64,64,62,62,62
liber-responsories-00040,00513,14,21,21.0,62,62,62,60,60,62,62,62,62,62,64,64,65,65,64,64,64,62,62,60,60,62,62,62,65,65,64,64,65,65,65,67,67,65,65,65,65,65,64,64,62,62,64,64,64,62,62,60,60,60
liber-responsories-00041,00513,15,2,2.0,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62
liber-responsories-00042,00606,0,12,12.0,62,62,62,62,62,60,60,60,60,62,62,62,62,62,62,62,62,65,65,65,65,65,65,65,65,64,64,64,64,65,65,65,65,62,62,62,62,64,64,64,64,62,62,62,62,60,60,60,60,60
liber-responsories-00043,00606,1,25,25.0,60,60,62,62,65,65,64,64,65,65,64,64,62,62,60,60,62,62,64,64,62,62,64,64,65,65,67,67,64,64,65,65,64,64,62,62,64,64,65,65,64,64,62,62,64,64,64,64,62,62
liber-responsories-00044,00606,2,18,18.0,65,65,65,67,67,67,69,69,69,69,69,67,67,67,67,67,67,64,64,64,65,65,67,67,67,65,65,65,67,67,64,64,64,65,65,65,64,64,64,62,62,64,64,64,64,64,64,62,62,62
liber-responsories-00045,00606,3,11,11.0,62,62,62,62,62,64,64,64,64,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,64,64,64,64,64,62,62,62,62,62,62,62,62,62,64,64,64,64,62,62,62,62,62
liber-responsories-00046,00606,4,18,18.0,62,62,62,64,64,64,65,65,65,64,64,62,62,62,60,60,60,62,62,62,65,65,64,64,64,65,65,65,67,67,65,65,65,65,65,65,64,64,64,62,62,64,64,64,62,62,62,60,60,60
liber-responsories-00047,00606,5,19,19.0,60,60,60,62,62,62,65,65,65,65,65,65,65,64,64,64,62,62,62,62,62,64,64,64,65,65,67,67,67,65,65,64,64,64,65,65,65,67,67,65,65,65,67,67,67,67,67,65,65,65
liber-responsories-00048,00606,6,13,13.0,65,65,65,65,65,65,65,65,67,67,67,67,65,65,65,65,65,65,65,64,64,64,64,65,65,65,65,64,64,64,64,62,62,62,60,60,60,60,62,62,62,62,64,64,64,64,62,62,62,62
liber-responsories-00049,00606,7,14,14.0,62,62,62,62,65,65,65,62,62,62,62,64,64,64,65,65,65,65,64,64,64,62,62,62,62,64,64,64,65,65,65,65,64,64,64,62,62,62,62,64,64,64,64,64,64,64,62,62,62,62
liber-responsories-00050,00606,8,15,15.0,60,60,60,60,62,62,62,65,65,65,65,65,65,65,67,67,67,65,65,65,65,65,65,67,67,67,67,69,69,69,67,67,67,65,65,65,67,67,67,67,65,65,65,65,65,65,65,65,65,65
liber-responsories-00051,00606,9,19,19.0,65,65,65,65,65,65,67,67,65,65,65,65,65,65,65,65,65,65,65,64,64,65,65,65,67,67,64,64,64,65,65,62,62,62,62,62,62,64,64,65,65,65,64,64,64,64,64,62,62,62
liber-responsories-00052,00606,10,24,24.0,62,62,62,60,60,62,62,62,62,64,64,62,62,62,62,64,64,65,65,64,64,62,62,60,60,62,62,65,65,64,64,65,65,67,67,65,65,65,65,64,64,62,62,64,64,62,62,60,60,60
liber-responsories-00053,00606,11,6,6.0,60,60,60,60,60,60,60,60,60,62,62,62,62,62,62,62,62,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,64,64,64,64,64,64,64,64,64
liber-responsories-00054,00694,0,10,10.0,65,65,65,65,65,65,65,65,65,65,67,67,67,67,67,65,65,65,65,65,65,65,65,65,65,67,67,67,67,67,67,67,67,67,67,69,69,69,69,69,69,69,69,69,69,67,67,67,67,67
liber-responsories-00055,00694,1,10,10.0,65,65,65,65,65,67,67,67,67,67,69,69,69,69,69,67,67,67,67,67,65,65,65,65,65,62,62,62,62,62,65,65,65,65,65,67,67,67,67,67,67,67,67,67,67,65,65,65,65,65
liber-responsories-00056,00694,2,6,6.0,69,69,69,69,69,69,69,69,69,70,70,70,70,70,70,70,70,69,69,69,69,69,69,69,69,67,67,67,67,67,67,67,67,69,69,69,69,69,69,69,69,67,67,67,67,67,67,67,67,67
liber-responsories-00057,00694,3,11,11.0,67,67,67,67,67,67,67,67,67,67,67,67,67,67,69,69,69,69,67,67,67,67,67,65,65,65,65,67,67,67,67,67,67,67,67,67,69,69,69,69,69,69,69,69,69,67,67,67,67,67
liber-responsories-00058,00694,4,6,6.0,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,70,70,70,70,70,70,70,70,69,69,69,69,69,69,69,69,69
liber-responsories-00059,00716,0,9,9.0,65,65,65,65,65,65,67,67,67,67,67,65,65,65,65,65,65,65,65,65,65,65,67,67,67,67,67,67,67,67,67,67,67,69,69,69,69,69,69,69,69,69,69,69,67,67,67,67,67,67
liber-responsories-00060,00716,1,10,10.0,65,65,65,65,65,67,67,67,67,67,69,69,69,69,69,67,67,67,67,67,65,65,65,65,65,62,62,62,62,62,65,65,65,65,65,67,67,67,67,67,67,67,67,67,67,65,65,65,65,65
liber-responsories-00061,00716,2,9,9.0,69,69,69,69,69,69,70,70,70,70,70,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,67,67,67,67,67,69,69,69,69,69,69,67,67,67,67,67,67,67,67,67,67,67
liber-responsories-00062,00716,3,6,6.0,67,67,67,67,67,67,67,67,67,65,65,65,65,65,65,65,65,67,67,67,67,67,67,67,67,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,67,67,67,67,67,67,67,67,67
liber-responsories-00063,00753,0,7,7.0,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,64,64,64,64,64,64,64,67,67,67,67,67,67,67,67,67,67,67,67,67,67,69,69,69,69,69,69,69,69
liber-responsories-00064,00753,1,11,11.0,69,69,69,69,69,69,69,69,69,67,67,67,67,67,67,67,67,67,65,65,65,65,65,62,62,62,62,65,65,65,65,65,67,67,67,67,67,67,67,67,67,65,65,65,65,65,65,65,65,65
liber-responsories-00065,00753,2,7,7.0,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,64,64,64,64,64,64,64,67,67,67,67,67,67,67,67,67,67,67,67,67,67,69,69,69,69,69,69,69,69
liber-responsories-00066,00753,3,5,5.0,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,64,64,64,64,64,64,64,64,64,64,67,67,67,67,67,67,67,67,67,67,69,69,69,69,69,69,69,69,69,69
liber-responsories-00067,01065,0,9,9.0,65,65,65,65,65,65,65,65,65,65,65,67,67,67,67,67,67,65,65,65,65,65,67,67,67,67,67,67,67,67,67,67,67,69,69,69,69,69,69,69,69,69,69,69,67,67,67,67,67,67
liber-responsories-00068,01065,1,10,10.0,65,65,65,65,65,67,67,67,67,67,69,69,69,69,69,67,67,67,67,67,65,65,65,65,65,62,62,62,62,62,65,65,65,65,65,67,67,67,67,67,67,67,67,67,67,65,65,65,65,65
liber-responsories-00069,01065,2,6,6.0,69,69,69,69,69,69,69,69,69,70,70,70,70,70,70,70,70,69,69,69,69,69,69,69,69,67,67,67,67,67,67,67,67,69,69,69,69,69,69,69,69,67,67,67,67,67,67,67,67,67
liber-responsories-00070,01065,3,9,9.0,67,67,67,67,67,67,69,69,69,69,69,67,67,67,67,67,67,65,65,65,65,65,67,67,67,67,67,67,67,67,67,67,67,69,69,69,69,69,69,69,69,69,69,69,67,67,67,67,67,67
liber-responsories-00071,01065,4,6,6.0,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,70,70,70,70,70,70,70,70,69,69,69,69,69,69,69,69,69
liber-responsories-00072,01152,0,19,19.0,62,62,62,65,65,65,62,62,64,64,64,65,65,65,65,65,65,65,65,65,65,65,65,65,64,64,64,64,64,67,67,65,65,65,64,64,64,65,65,64,64,64,62,62,64,64,64,62,62,62
liber-responsories-00073,01152,1,9,9.0,64,64,64,64,64,64,65,65,65,65,65,67,67,67,67,67,67,69,69,69,69,69,67,67,67,67,67,67,69,69,69,69,69,70,70,70,70,70,70,69,69,69,69,69,69,69,69,69,69,69
liber-responsories-00074,01152,2,17,17.0,69,69,69,67,67,67,65,65,65,65,65,65,67,67,67,69,69,69,70,70,70,67,67,67,69,69,67,67,67,64,64,64,64,64,64,67,67,67,65,65,65,65,65,65,65,65,65,64,64,64
liber-responsories-00075,01152,3,16,16.0,65,65,65,65,64,64,64,65,65,65,67,67,67,65,65,65,67,67,67,65,65,65,65,65,65,65,65,65,64,64,64,62,62,62,65,65,65,62,62,62,64,64,64,65,65,65,64,64,64,64
liber-responsories-00076,01152,4,10,10.0,60,60,60,60,60,62,62,62,62,62,65,65,65,65,65,65,65,65,65,65,60,60,60,60,60,62,62,62,62,62,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,58,58,58,58,58
liber-responsories-00077,01152,5,23,23.0,60,60,60,62,62,65,65,65,65,64,64,62,62,65,65,67,67,67,67,67,65,65,67,67,69,69,70,70,67,67,69,69,67,67,67,64,64,64,64,67,67,65,65,65,65,65,65,64,64,64
liber-responsories-00078,01152,6,16,16.0,69,69,69,69,69,69,69,69,69,69,67,67,67,69,69,69,67,67,67,65,65,65,67,67,67,69,69,69,67,67,67,69,69,69,67,67,67,67,67,67,64,64,64,65,65,65,64,64,64,64
liber-responsories-00079,01152,7,14,14.0,67,67,67,67,67,67,67,65,65,65,65,67,67,67,69,69,69,69,67,67,67,65,65,65,65,64,64,64,64,64,64,64,65,65,65,67,67,67,67,65,65,65,65,65,65,65,64,64,64,64
liber-responsories-00080,01152,8,9,9.0,65,65,65,65,65,65,62,62,62,62,62,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,64,64,64,64,64,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65
liber-responsories-00081,01152,9,20,20.0,65,65,65,65,65,64,64,64,65,65,67,67,67,65,65,64,64,64,67,67,69,69,69,67,67,69,69,67,67,67,65,65,64,64,64,65,65,67,67,67,64,64,65,65,65,64,64,62,62,62
liber-responsories-00082,01152,10,16,16.0,65,65,65,65,64,64,64,65,65,65,67,67,67,65,65,65,67,67,67,65,65,65,65,65,65,65,65,65,64,64,64,62,62,62,65,65,65,62,62,62,64,64,64,65,65,65,64,64,64,64
liber-responsories-00083,01152,11,10,10.0,60,60,60,60,60,62,62,62,62,62,65,65,65,65,65,65,65,65,65,65,60,60,60,60,60,62,62,62,62,62,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,58,58,58,58,58
liber-responsories-00084,01152,12,23,23.0,60,60,60,62,62,65,65,65,65,64,64,62,62,65,65,67,67,67,67,67,65,65,67,67,69,69,70,70,67,67,69,69,67,67,67,64,64,64,64,67,67,65,65,65,65,65,65,64,64,64
liber-responsories-00085,01152,13,18,18.0,69,69,69,67,67,67,69,69,69,67,67,65,65,65,67,67,67,69,69,69,67,67,69,69,69,67,67,67,67,67,64,64,64,65,65,65,64,64,64,67,67,67,67,67,69,69,69,67,67,67
liber-responsories-00086,01152,14,14,14.0,67,67,67,67,67,67,67,65,65,65,65,67,67,67,69,69,69,69,67,67,67,65,65,65,65,64,64,64,64,64,64,64,65,65,65,67,67,67,67,65,65,65,65,65,65,65,64,64,64,64
liber-responsories-00087,01152,15,8,8.0,65,65,65,65,65,65,65,62,62,62,62,62,62,65,65,65,65,65,65,65,65,65,65,65,65,64,64,64,64,64,64,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65
liber-responsories-00088,01152,16,18,18.0,64,64,64,65,65,65,67,67,67,65,65,64,64,64,67,67,67,69,69,69,67,67,69,69,69,67,67,67,65,65,64,64,64,65,65,65,67,67,67,64,64,65,65,65,65,65,65,64,64,64
liber-responsories-00089,01152,17,10,10.0,60,60,60,60,60,62,62,62,62,62,65,65,65,65,65,65,65,65,65,65,60,60,60,60,60,62,62,62,62,62,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,58,58,58,58,58
liber-responsories-00090,01152,18,23,23.0,60,60,60,62,62,65,65,65,65,64,64,62,62,65,65,67,67,67,67,67,65,65,67,67,69,69,70,70,67,67,69,69,67,67,67,64,64,64,64,67,67,65,65,65,65,65,65,64,64,64
liber-responsories-00091,03016,0,7,7.0,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,67,67,67,67,67,67,67,69,69,69,69,69,69,69,69,69,69,69,69,69,69,67,67,67,67,67,67,67,67
liber-responsories-00092,03016,1,10,10.0,65,65,65,65,65,67,67,67,67,67,69,69,69,69,69,67,67,67,67,67,65,65,65,65,65,62,62,62,62,62,65,65,65,65,65,67,67,67,67,67,67,67,67,67,67,65,65,65,65,65
liber-responsories-00093,03016,2,7,7.0,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,67,67,67,67,67,67,67,69,69,69,69,69,69,69,69,69,69,69,69,69,69,67,67,67,67,67,67,67,67
liber-responsories-00094,03016,3,10,10.0,69,69,69,69,69,69,69,69,69,69,70,70,70,70,70,67,67,67,67,67,67,67,67,67,67,65,65,65,65,65,67,67,67,67,67,69,69,69,69,69,69,69,69,69,69,67,67,67,67,67
liber-responsories-00095,03016,4,10,10.0,65,65,65,65,65,67,67,67,67,67,69,69,69,69,69,67,67,67,67,67,65,65,65,65,65,62,62,62,62,62,65,65,65,65,65,67,67,67,67,67,67,67,67,67,67,65,65,65,65,65
liber-responsories-00096,03016,5,6,6.0,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,70,70,70,70,70,70,70,70,69,69,69,69,69,69,69,69,69
liber-responsories-00097,03016,6,5,5.0,69,69,69,69,69,69,69,69,69,69,67,67,67,67,67,67,67,67,67,67,69,69,69,69,69,69,69,69,69,69,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67
liber-responsories-00098,03016,7,8,8.0,67,67,67,67,67,67,67,67,67,67,67,67,67,69,69,69,69,69,69,67,67,67,67,67,67,65,65,65,65,65,65,67,67,67,67,67,67,67,67,67,67,67,67,69,69,69,69,69,69,69
liber-responsories-00099,03016,8,3,3.0,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65
liber-responsories-00100,03026,0,20,20.0,65,65,65,67,67,69,69,69,67,67,67,67,67,67,67,67,67,67,69,69,71,71,71,69,69,69,69,67,67,67,69,69,71,71,71,72,72,67,67,67,69,69,67,67,67,67,67,65,65,65
liber-responsories-00101,03026,1,13,13.0,65,65,65,65,67,67,67,67,69,69,69,69,69,69,69,69,72,72,72,69,69,69,69,67,67,67,67,69,69,69,69,67,67,67,65,65,65,65,67,67,67,67,69,69,69,69,67,67,67,67
liber-responsories-00102,03026,2,21,21.0,67,67,67,69,69,67,67,67,67,67,69,69,71,71,72,72,72,71,71,69,69,71,71,71,72,72,71,71,69,69,69,67,67,69,69,71,71,71,69,69,67,67,69,69,69,69,69,67,67,67
liber-responsories-00103,03026,3,20,20.0,72,72,72,72,72,74,74,74,72,72,72,72,72,74,74,72,72,72,72,72,69,69,69,69,69,67,67,67,67,67,69,69,72,72,72,69,69,71,71,71,69,69,67,67,67,69,69,67,67,67
liber-responsories-00104,03026,4,25,25.0,65,65,67,67,69,69,69,69,67,67,65,65,67,67,67,67,67,67,64,64,65,65,67,67,67,67,69,69,65,65,65,65,64,64,62,62,62,62,67,67,65,65,64,64,65,65,64,64,62,62
liber-responsories-00105,03026,5,26,26.0,62,62,62,62,67,67,67,67,69,69,67,67,65,65,67,67,67,69,69,71,71,72,72,71,71,69,69,71,71,72,72,71,71,69,67,67,69,69,71,71,69,69,67,67,69,69,69,69,67,67
liber-responsories-00106,03026,6,12,12.0,67,67,67,67,67,67,67,67,67,69,69,69,69,65,65,65,65,67,67,67,67,67,67,67,67,69,69,69,69,72,72,72,72,69,69,69,69,71,71,71,71,69,69,69,69,67,67,67,67,67
liber-responsories-00107,03026,7,17,17.0,67,67,67,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,71,71,71,72,72,72,74,74,72,72,72,71,71,71,72,72,72,71,71,71,69,69,69,67,67,67,69,69,69,67,67,67
liber-responsories-00108,03026,8,20,20.0,69,69,69,71,71,71,71,71,71,71,69,69,69,72,72,74,74,74,72,72,71,71,71,69,69,71,71,72,72,72,69,69,71,71,71,67,67,69,69,69,71,71,69,69,69,69,69,67,67,67
liber-responsories-00109,03026,9,8,8.0,67,67,67,67,67,67,67,65,65,65,65,65,65,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67
liber-responsories-00110,03026,10,31,31.0,67,67,67,67,67,69,69,67,67,67,69,69,72,69,69,67,69,69,71,69,69,67,67,65,67,67,69,69,69,72,72,71,72,72,74,72,72,71,69,69,69,69,71,69,69,67,69,69,67,67
liber-responsories-00111,03026,11,5,5.0,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,74,74,74,74,74,74,74,74,74,74,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72
liber-responsories-00112,03026,12,27,27.0,67,67,72,72,72,72,71,71,72,72,74,72,72,71,71,72,72,71,71,69,67,67,69,69,67,67,71,71,69,69,71,72,72,69,69,71,71,67,67,67,69,69,71,71,69,69,69,69,67,67
liber-responsories-00113,03026,13,27,27.0,67,67,67,67,69,69,72,72,69,69,67,69,69,71,71,69,69,67,67,65,67,67,69,69,69,69,72,72,71,71,72,74,74,72,72,71,71,69,69,69,71,71,69,69,67,67,69,69,67,67
