contour_id,song_id,phrase_num,phrase_length,phrase_duration,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
liber-introits-00058,00042,11,10,10.0,69,69,69,69,69,69,69,69,69,69,72,72,72,72,72,67,67,67,67,67,65,65,65,65,65,65,65,65,65,65,62,62,62,62,62,65,65,65,65,65,67,67,67,67,67,65,65,65,65,65
liber-introits-00061,00059,0,16,16.0,67,67,67,67,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,69,69,69,72,72,72,72,72,72,71,71,71,69,69,69,69,69,69,69
liber-introits-00062,00059,1,17,17.0,67,67,67,72,72,72,72,72,72,69,69,69,72,72,72,72,72,72,72,72,72,67,67,67,69,69,69,69,69,74,74,74,72,72,72,72,72,72,74,74,74,72,72,72,72,72,72,72,72,72
liber-introits-00063,00059,2,12,12.0,67,67,67,67,67,69,69,69,69,72,72,72,72,72,72,72,72,69,69,69,69,72,72,72,72,72,72,72,72,71,71,71,71,69,69,69,69,71,71,71,71,69,69,69,69,67,67,67,67,67
liber-introits-00064,00059,3,9,9.0,69,69,69,69,69,69,67,67,67,67,67,69,69,69,69,69,69,67,67,67,67,67,67,67,67,67,67,67,64,64,64,64,64,65,65,65,65,65,65,65,65,65,65,65,64,64,64,64,64,64
liber-introits-00065,00059,4,11,11.0,67,67,67,67,67,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,69,69,69,69,72,72,72,72,72,72,72,72,72,71,71,71,71,71,69,69,69,69,69,69,69,69,69
liber-introits-00066,00059,5,21,21.0,67,67,67,69,69,65,65,67,67,67,67,67,72,72,72,72,72,69,69,72,72,72,72,72,72,72,67,67,69,69,69,69,69,74,74,72,72,72,72,72,74,74,72,72,72,72,72,72,72,72
liber-introits-00067,00059,6,18,18.0,67,67,67,69,69,69,71,71,71,71,71,71,71,71,72,72,72,69,69,69,67,67,69,69,69,71,71,71,67,67,69,69,69,67,67,67,65,65,65,67,67,65,65,65,64,64,64,64,64,64
liber-introits-00068,00059,7,5,5.0,64,64,64,64,64,64,64,64,64,64,65,65,65,65,65,65,65,65,65,65,67,67,67,67,67,67,67,67,67,67,69,69,69,69,69,69,69,69,69,69,67,67,67,67,67,67,67,67,67,67
liber-introits-00069,00059,8,17,17.0,67,67,67,69,69,69,67,67,67,69,69,69,71,71,71,72,72,72,72,72,72,71,71,71,69,69,67,67,67,67,67,67,64,64,64,65,65,65,67,67,67,65,65,65,64,64,64,64,64,64
liber-introits-00070,00059,9,13,13.0,67,67,67,67,69,69,69,69,72,72,72,72,72,72,72,72,74,74,74,72,72,72,72,72,72,72,72,72,72,72,72,71,71,71,69,69,69,69,72,72,72,72,72,72,72,72,72,72,72,72
liber-introits-00071,00059,10,14,14.0,71,71,71,71,67,67,67,69,69,69,69,72,72,72,72,72,72,72,72,72,72,72,72,72,72,71,71,71,69,69,69,69,67,67,67,69,69,69,69,71,71,71,67,67,67,67,69,69,69,69
liber-introits-00072,00059,11,6,6.0,67,67,67,67,67,67,67,67,67,69,69,69,69,69,69,69,69,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72
liber-introits-00073,00059,12,10,10.0,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,71,71,71,71,71,69,69,69,69,69,67,67,67,67,67,69,69,69,69,69,71,71,71,71,71,67,67,67,67,67,69,69,69,69,69
liber-introits-00074,00061,0,6,6.0,60,60,60,60,60,60,60,60,60,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,69,69,69,69,69,69,69,69,70,70,70,70,70,70,70,70,69,69,69,69,69,69,69,69,69
liber-introits-00075,00061,1,17,17.0,69,69,69,67,67,67,69,69,69,67,67,67,65,65,65,67,67,67,67,67,67,72,72,72,69,69,69,69,69,67,67,67,69,69,69,70,70,70,69,69,69,70,70,70,70,70,70,69,69,69
liber-introits-00076,00061,2,17,17.0,69,69,69,65,65,65,67,67,67,67,67,67,67,67,67,65,65,65,65,65,65,62,62,62,67,67,67,67,67,65,65,65,65,65,65,62,62,62,67,67,67,67,67,67,65,65,65,65,65,65
liber-introits-00077,00061,3,25,25.0,65,65,67,67,67,67,69,69,72,72,69,69,67,67,69,69,67,67,65,65,65,65,65,65,65,65,67,67,65,65,65,65,69,69,67,67,72,72,72,72,69,69,69,69,71,71,69,69,69,69
liber-introits-00078,00061,4,15,15.0,65,65,65,65,67,67,67,65,65,65,67,67,67,67,65,65,65,65,65,65,67,67,67,67,67,67,67,67,67,67,69,69,69,72,72,72,69,69,69,69,67,67,67,69,69,69,67,67,67,67
liber-introits-00079,00061,5,17,17.0,65,65,65,67,67,67,65,65,65,65,65,65,67,67,67,69,69,69,67,67,67,69,69,69,67,67,65,65,65,64,64,64,65,65,65,67,67,67,65,65,65,67,67,67,67,67,67,65,65,65
