id,mode,siglum,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
chant_103700,7,CH-E 611,,,,,,,,,74.0,74.0,76.0,74.0,72,71,69,67.0,71.0,72.0,74.0,76.0,74.0,76.0,72.0,74.0,72.0,71.0,67.0,67,67,69
chant_103710,7,CH-Fco 2,,,,,,,,,74.0,74.0,76.0,74.0,72,71,69,67.0,71.0,72.0,74.0,76.0,74.0,74.0,71.0,72.0,72.0,67.0,67.0,67,71,72
chant_103712,7,CDN-Hsmu M2149.L4,,,,,,,,,74.0,74.0,76.0,74.0,72,71,69,67.0,71.0,72.0,74.0,76.0,74.0,76.0,72.0,74.0,72.0,71.0,67.0,67,67,65
chant_103845,8,CH-E 611,,,,,,,,,,72.0,72.0,71.0,72,69,67,69.0,72.0,71.0,69.0,71.0,72.0,69.0,67.0,69.0,67.0,65.0,69.0,72,71,69
chant_103852,8,F-Pn lat. 12044,,,,,,,,,,72.0,72.0,71.0,72,69,67,69.0,72.0,71.0,67.0,71.0,72.0,69.0,67.0,69.0,67.0,65.0,69.0,72,71,67
chant_103866,8,CH-Fco 2,,,,,,,,,,72.0,72.0,71.0,72,69,67,67.0,72.0,71.0,67.0,71.0,72.0,69.0,67.0,69.0,67.0,65.0,69.0,72,71,67
chant_103945,1,US-Cai 1911.142b,,,,,,,,,69.0,69.0,67.0,65.0,67,69,67,62.0,60.0,65.0,67.0,65.0,67.0,69.0,65.0,64.0,62.0,64.0,60.0,62,62,65
chant_103958,1,CH-E 611,,,,,,,,,69.0,69.0,67.0,65.0,67,69,67,62.0,62.0,60.0,62.0,65.0,64.0,65.0,67.0,65.0,62.0,62.0,60.0,62,65,62
chant_104091,8,F-Pn lat. 12044,,,,,,,,,,72.0,72.0,71.0,72,69,67,67.0,67.0,67.0,69.0,69.0,67.0,67.0,65.0,65.0,69.0,72.0,71.0,69,72,71
chant_104121,1,CH-Fco 2,,,,,,,,,69.0,69.0,67.0,65.0,67,69,67,65.0,69.0,67.0,69.0,65.0,67.0,67.0,62.0,60.0,62.0,65.0,65.0,65,67,64
chant_104180,5,F-Pn lat. 12044,,,,,,,,,,72.0,72.0,74.0,70,72,69,69.0,69.0,69.0,65.0,69.0,72.0,70.0,69.0,71.0,72.0,72.0,72.0,72,71,67
chant_104207,6,CH-E 611,,,,,,,,,69.0,69.0,65.0,67.0,69,67,65,65.0,65.0,65.0,65.0,65.0,64.0,62.0,65.0,65.0,65.0,65.0,65.0,67,67,65
chant_104213,5,D-KNd 1161,,,,,,,,,,72.0,72.0,74.0,71,72,69,69.0,69.0,67.0,69.0,72.0,71.0,69.0,72.0,72.0,72.0,72.0,71.0,67,69,67
chant_104771,8,CH-E 611,,,,,,,,,,72.0,72.0,71.0,72,69,67,69.0,65.0,67.0,67.0,69.0,72.0,71.0,72.0,69.0,72.0,69.0,65.0,67,69,67
chant_104773,8,F-Pn lat. 15181,,,,,,,,,,72.0,72.0,71.0,72,69,67,69.0,65.0,67.0,67.0,69.0,72.0,71.0,72.0,69.0,72.0,71.0,72.0,69,69,67
chant_104837,2,B-DEa 9,,,,,,,,65.0,65.0,65.0,65.0,65.0,62,64,64,62.0,69.0,62.0,62.0,60.0,64.0,62.0,65.0,64.0,62.0,64.0,62.0,57,60,59
chant_104979,8,CH-E 611,,,,,,,,,72.0,72.0,71.0,72.0,69,67,69,,72.0,71.0,72.0,69.0,67.0,65.0,67.0,69.0,71.0,69.0,69.0,65,67,67
chant_105176,7,NL-Uu 406,,,,,,,,,74.0,74.0,76.0,74.0,72,71,69,67.0,67.0,72.0,71.0,72.0,74.0,76.0,74.0,72.0,71.0,69.0,67.0,71,72,74
chant_105196,1,CH-E 611,,,,,,,,,69.0,69.0,67.0,65.0,67,69,67,62.0,60.0,65.0,67.0,65.0,67.0,69.0,69.0,70.0,69.0,67.0,67.0,65,67,69
chant_105216,1,F-Pn lat. 12044,,,,,,,,,69.0,69.0,67.0,65.0,67,69,67,62.0,60.0,65.0,67.0,65.0,67.0,69.0,69.0,70.0,69.0,67.0,67.0,65,67,69
chant_105248,1,I-Ac 693,,,,,,,,69.0,69.0,67.0,65.0,67.0,69,67,65,62.0,60.0,65.0,67.0,65.0,67.0,69.0,69.0,71.0,69.0,67.0,67.0,65,67,69
chant_105265,1,CH-Fco 2,,,,,,,,69.0,69.0,67.0,65.0,67.0,69,67,65,62.0,60.0,65.0,67.0,65.0,67.0,69.0,69.0,71.0,69.0,67.0,67.0,65,67,69
chant_105459,7,CH-E 611,,,,,,,,,74.0,74.0,76.0,74.0,72,71,72,74.0,71.0,74.0,76.0,74.0,74.0,74.0,71.0,72.0,72.0,67.0,67.0,67,72,72
chant_105476,7,F-Pn lat. 12044,,,,,,,,,74.0,74.0,76.0,74.0,72,71,72,74.0,71.0,74.0,76.0,74.0,74.0,74.0,71.0,72.0,71.0,67.0,67.0,67,72,72
chant_105482,7,NL-Uu 406,74.0,71.0,74.0,76.0,76.0,74.0,74.0,74.0,72.0,72.0,72.0,67.0,67,67,72,74.0,71.0,74.0,76.0,76.0,74.0,74.0,74.0,72.0,72.0,72.0,67.0,67,67,72
chant_105484,7,CH-Fco 2,,,,,,,,,74.0,74.0,76.0,74.0,72,71,72,74.0,71.0,74.0,76.0,74.0,74.0,71.0,72.0,74.0,72.0,71.0,69.0,67,67,67
chant_105495,7,A-Wn 1799**,,,,,,,,,74.0,74.0,76.0,74.0,72,71,74,74.0,71.0,74.0,76.0,74.0,74.0,74.0,71.0,72.0,71.0,67.0,67.0,65,67,69
chant_105568,1,F-Pn lat. 12044,,,,,,,69.0,69.0,67.0,65.0,67.0,67.0,65,64,62,62.0,62.0,65.0,62.0,60.0,65.0,67.0,69.0,69.0,67.0,65.0,67.0,67,70,67
chant_105599,1,CH-E 611,,,,,,,,,69.0,69.0,67.0,65.0,67,69,67,62.0,62.0,65.0,62.0,60.0,65.0,67.0,69.0,69.0,69.0,67.0,65.0,67,67,69
chant_105717,4,F-Pn lat. 12044,,,,,,,69.0,67.0,69.0,71.0,69.0,67.0,65,64,64,64.0,64.0,62.0,62.0,60.0,62.0,65.0,64.0,62.0,65.0,64.0,65.0,67,65,64
chant_105946,6,D-KA Aug. LX,,,,,,,,,69.0,69.0,65.0,67.0,69,67,65,65.0,65.0,64.0,67.0,64.0,60.0,62.0,65.0,65.0,69.0,69.0,67.0,69,65,62
chant_106012,8,F-Pn lat. 12044,,,,,,,,,,72.0,72.0,71.0,72,69,67,62.0,67.0,65.0,67.0,69.0,67.0,67.0,69.0,67.0,65.0,67.0,69.0,69,69,65
chant_106013,8,CDN-Hsmu M2149.L4,,,,,,,,,,72.0,72.0,71.0,72,69,67,67.0,62.0,65.0,67.0,69.0,67.0,67.0,69.0,67.0,65.0,67.0,69.0,69,71,69
chant_106017,8,A-Wn 1799**,,,,,,,,,,72.0,72.0,71.0,72,69,67,67.0,62.0,65.0,67.0,69.0,67.0,67.0,69.0,67.0,65.0,67.0,69.0,69,71,69
chant_106290,1,CH-E 611,,,,,,,,,69.0,69.0,67.0,65.0,67,69,67,62.0,62.0,62.0,62.0,62.0,62.0,60.0,65.0,67.0,65.0,67.0,69.0,69,69,69
chant_106296,1,CH-Fco 2,,,,,,,,69.0,69.0,67.0,65.0,67.0,69,67,65,62.0,62.0,62.0,62.0,62.0,62.0,60.0,65.0,67.0,65.0,67.0,69.0,69,69,69
chant_106303,1,F-Pn lat. 12044,,,,,,,,,69.0,69.0,67.0,65.0,67,69,67,62.0,62.0,62.0,62.0,62.0,62.0,60.0,65.0,67.0,65.0,67.0,69.0,69,69,69
chant_106310,1,A-Wn 1799**,,,,,,,,,69.0,69.0,67.0,65.0,67,69,67,62.0,62.0,62.0,65.0,62.0,62.0,62.0,60.0,65.0,67.0,65.0,67.0,69,69,69
chant_106508,8,CH-Fco 2,,,,,,,,,,72.0,72.0,71.0,72,69,67,67.0,72.0,71.0,67.0,71.0,72.0,69.0,67.0,69.0,67.0,65.0,69.0,72,72,71
chant_106533,8,US-Cai 1911.142b,,,,,,,,,,72.0,72.0,71.0,72,69,67,67.0,72.0,71.0,67.0,71.0,72.0,69.0,67.0,69.0,67.0,65.0,65.0,69,72,72
chant_106535,8,F-Pn lat. 12044,,,,,,,,,,72.0,72.0,71.0,72,69,67,69.0,72.0,71.0,67.0,71.0,72.0,69.0,67.0,69.0,67.0,65.0,69.0,72,72,71
chant_106751,2,CH-Fco 2,,,,,,,,,,65.0,65.0,65.0,64,60,62,62.0,65.0,65.0,65.0,64.0,62.0,62.0,65.0,64.0,62.0,62.0,60.0,62,65,64
chant_107136,1,CH-E 611,,,,,,,,,69.0,69.0,67.0,65.0,67,69,67,62.0,62.0,62.0,60.0,65.0,67.0,65.0,69.0,69.0,69.0,69.0,69.0,72,69,67
chant_107141,1,F-Pn lat. 12044,,,,,,,,,69.0,69.0,67.0,65.0,67,69,67,62.0,62.0,62.0,60.0,65.0,65.0,67.0,69.0,69.0,69.0,69.0,69.0,72,69,67
chant_107147,1,CH-Fco 2,,,,,,,,69.0,69.0,67.0,65.0,67.0,69,67,65,62.0,62.0,62.0,60.0,65.0,67.0,65.0,67.0,69.0,69.0,69.0,69.0,72,69,69
chant_107160,1,D-KNd 1161,,,,,,,,,69.0,69.0,67.0,65.0,67,69,67,62.0,62.0,62.0,60.0,65.0,67.0,65.0,67.0,69.0,69.0,65.0,69.0,69,72,69
chant_107222,1,CH-E 611,,,,,,,,,69.0,69.0,67.0,65.0,67,69,67,62.0,60.0,62.0,65.0,64.0,62.0,60.0,62.0,60.0,65.0,69.0,67.0,69,67,65
chant_107915,3,D-KNd 1161,,,,,,,72.0,72.0,72.0,71.0,69.0,71.0,69,67,69,64.0,64.0,64.0,62.0,67.0,69.0,67.0,69.0,72.0,72.0,71.0,72.0,74,72,72
chant_107916,3,A-Wn 1799**,,,,,,,72.0,72.0,72.0,71.0,69.0,71.0,69,67,69,64.0,64.0,64.0,62.0,67.0,69.0,67.0,69.0,71.0,72.0,71.0,72.0,74,72,72
chant_107918,3,CDN-Hsmu M2149.L4,,,,,,,72.0,72.0,72.0,71.0,69.0,71.0,69,67,69,64.0,64.0,64.0,62.0,67.0,69.0,67.0,69.0,72.0,72.0,71.0,72.0,74,72,72
chant_107921,1,F-Pn lat. 12044,,,,,,,,,69.0,69.0,67.0,65.0,67,69,67,62.0,62.0,62.0,60.0,65.0,67.0,65.0,67.0,69.0,69.0,69.0,67.0,70,69,67
chant_107928,1,CH-Fco 2,,,,,,,,69.0,69.0,67.0,65.0,67.0,69,67,65,62.0,62.0,62.0,60.0,65.0,67.0,65.0,67.0,69.0,69.0,69.0,67.0,69,71,69
chant_108111,1,F-Pn lat. 12044,,,,,,,,,69.0,69.0,67.0,65.0,67,69,67,62.0,64.0,65.0,67.0,67.0,64.0,65.0,64.0,62.0,62.0,60.0,65.0,67,69,69
chant_108489,7,CH-E 611,,,,,,,,,74.0,74.0,76.0,74.0,72,71,69,67.0,67.0,72.0,72.0,74.0,74.0,72.0,71.0,69.0,72.0,74.0,71.0,67,69,67
chant_108739,8,CH-Fco 2,,,,,,,,,,72.0,72.0,71.0,72,69,67,67.0,67.0,72.0,69.0,67.0,69.0,67.0,65.0,67.0,69.0,72.0,72.0,74,72,69
chant_108741,8,I-Ac 693,,,,,,,,,,72.0,72.0,71.0,72,69,67,67.0,67.0,72.0,69.0,67.0,69.0,67.0,65.0,67.0,69.0,71.0,72.0,72,74,72
chant_108742,8,NL-Uu 406,,,,,,,,,72.0,72.0,74.0,71.0,72,69,67,67.0,67.0,72.0,71.0,69.0,67.0,69.0,67.0,65.0,67.0,69.0,72.0,72,74,72
chant_108744,8,CH-E 611,,,,,,,,,,72.0,72.0,71.0,72,69,67,67.0,67.0,72.0,69.0,67.0,69.0,67.0,65.0,67.0,69.0,72.0,72.0,74,72,72
chant_108824,6,CH-Fco 2,,,,,,,,,69.0,69.0,65.0,67.0,69,67,65,65.0,65.0,65.0,64.0,62.0,64.0,60.0,62.0,65.0,65.0,67.0,65.0,65,65,65
chant_108834,6,F-Pn lat. 12044,,,,,,,,,69.0,69.0,65.0,67.0,69,67,65,65.0,65.0,64.0,62.0,62.0,65.0,60.0,62.0,65.0,65.0,65.0,67.0,65,65,65
chant_108920,4,A-KN 1012,,,,,,,,,,69.0,67.0,69.0,72,67,64,64.0,65.0,67.0,65.0,64.0,62.0,64.0,62.0,60.0,62.0,64.0,62.0,64,64,64
chant_108963,4,CH-Fco 2,,,,,,,,,,69.0,67.0,69.0,71,67,64,62.0,64.0,67.0,67.0,69.0,69.0,69.0,67.0,69.0,71.0,69.0,67.0,69,69,64
chant_110011,1,CH-E 611,,,,,,,,72.0,72.0,72.0,71.0,69.0,71,72,71,62.0,60.0,62.0,64.0,65.0,67.0,65.0,64.0,62.0,62.0,62.0,60.0,65,67,69
chant_110131,2,CH-Fco 2,,,,,,,,,,65.0,65.0,65.0,64,60,62,62.0,62.0,60.0,62.0,64.0,65.0,67.0,65.0,64.0,62.0,65.0,64.0,62,60,65
chant_110177,1,CDN-Hsmu M2149.L4,,,,,,,,,69.0,69.0,67.0,65.0,67,69,67,62.0,62.0,60.0,62.0,64.0,65.0,67.0,65.0,64.0,62.0,62.0,62.0,60,65,67
chant_110189,1,F-Pn lat. 12044,,,,,,69.0,69.0,67.0,65.0,67.0,69.0,67.0,65,64,62,62.0,62.0,60.0,62.0,64.0,65.0,67.0,65.0,64.0,62.0,62.0,62.0,60,65,67
chant_110301,8,CH-Fco 2,,,,,,,,,,72.0,72.0,71.0,72,69,67,67.0,67.0,69.0,67.0,69.0,67.0,65.0,67.0,69.0,72.0,72.0,69.0,72,71,69
chant_110364,8,F-Pn lat. 12044,,,,,,,,,,72.0,72.0,71.0,72,69,67,67.0,69.0,67.0,65.0,67.0,69.0,67.0,65.0,65.0,69.0,72.0,72.0,69,72,71
chant_110586,8,CH-E 611,,,,,,,,72.0,72.0,71.0,72.0,69.0,67,69,67,65.0,67.0,67.0,69.0,72.0,72.0,71.0,69.0,67.0,67.0,72.0,72.0,74,76,74
chant_110855,8,CH-Fco 2,,,,,,,,,,72.0,72.0,69.0,72,74,72,65.0,67.0,67.0,69.0,72.0,72.0,69.0,71.0,69.0,67.0,69.0,71.0,67,69,67
chant_110884,1,CH-E 611,,,,,,,69.0,69.0,69.0,67.0,65.0,67.0,69,67,65,62.0,62.0,65.0,65.0,62.0,62.0,62.0,60.0,65.0,64.0,67.0,69.0,67,69,67
chant_110920,8,F-Pn lat. 15181,,,,,,,,,,72.0,72.0,71.0,72,69,67,65.0,67.0,67.0,69.0,72.0,72.0,69.0,71.0,69.0,67.0,69.0,72.0,67,69,67
chant_110946,2,CH-Fco 2,,,,,,,,,,65.0,65.0,65.0,64,60,62,62.0,62.0,65.0,64.0,62.0,62.0,62.0,60.0,65.0,67.0,69.0,71.0,67,69,67
chant_110962,2,F-Pn lat. 12044,,,,,,,,,,65.0,65.0,65.0,64,60,62,62.0,62.0,65.0,64.0,62.0,62.0,62.0,60.0,65.0,67.0,69.0,70.0,67,67,65
chant_111438,4,B-DEa 9,,,,,,,,,69.0,67.0,69.0,72.0,67,65,64,64.0,71.0,72.0,72.0,74.0,72.0,71.0,69.0,71.0,71.0,71.0,74.0,76,76,74
chant_111439,4,B-DEa 9,,,,,,,,,69.0,67.0,69.0,72.0,67,65,64,64.0,71.0,69.0,67.0,69.0,72.0,71.0,69.0,71.0,71.0,74.0,76.0,74,72,71
chant_111607,8,F-Pn lat. 15181,,,,,,,,,,72.0,72.0,71.0,72,69,67,67.0,67.0,69.0,69.0,67.0,65.0,64.0,65.0,67.0,67.0,69.0,72.0,71,69,72
chant_112245,4,F-Pn lat. 12044,,,,,,,69.0,67.0,69.0,72.0,71.0,69.0,67,65,65,64.0,62.0,64.0,65.0,64.0,64.0,62.0,60.0,62.0,62.0,65.0,62.0,62,62,65
chant_112400,8,CH-Fco 2,,,,,,,,,,72.0,72.0,69.0,72,74,72,72.0,72.0,72.0,72.0,71.0,69.0,71.0,72.0,71.0,67.0,69.0,67.0,72,72,72
chant_112473,2,F-Pn lat. 12044,,,,,,,,,,65.0,65.0,65.0,64,60,62,65.0,65.0,65.0,65.0,64.0,62.0,64.0,65.0,64.0,60.0,62.0,60.0,65,67,65
chant_112705,8,CH-E 611,,,,,,,,,72.0,72.0,72.0,72.0,72,74,72,72.0,72.0,72.0,72.0,72.0,74.0,72.0,71.0,72.0,74.0,72.0,72.0,72,69,72
chant_112728,8,CH-Fco 2,,,,,,,,,,72.0,72.0,69.0,72,74,72,72.0,72.0,72.0,72.0,72.0,74.0,72.0,72.0,71.0,72.0,72.0,72.0,69,69,72
chant_112778,8,F-Pn lat. 12044,,,,,,,,,,72.0,72.0,69.0,72,74,72,72.0,72.0,72.0,72.0,72.0,74.0,72.0,71.0,72.0,74.0,72.0,72.0,72,71,69
chant_113090,8,CH-Fco 2,,,,,,,,,,72.0,72.0,71.0,72,69,67,65.0,67.0,67.0,69.0,72.0,71.0,72.0,69.0,72.0,71.0,69.0,69.0,69,67,65
chant_114560,8,CH-E 611,,,,,,,,,72.0,72.0,71.0,72.0,69,67,69,72.0,72.0,71.0,69.0,67.0,69.0,72.0,69.0,67.0,69.0,67.0,65.0,67,69,69
chant_114570,8,CH-Fco 2,,,,,,,,,,72.0,72.0,69.0,72,74,72,72.0,72.0,71.0,69.0,67.0,69.0,71.0,69.0,67.0,69.0,67.0,65.0,67,69,69
chant_114577,8,F-Pn lat. 12044,,,,,,,,,,72.0,72.0,69.0,72,74,72,72.0,72.0,71.0,69.0,67.0,69.0,71.0,69.0,67.0,69.0,67.0,65.0,67,69,69
chant_114736,7,D-KNd 1161,,,,,,,,,74.0,74.0,76.0,74.0,72,71,74,74.0,74.0,74.0,74.0,74.0,74.0,71.0,74.0,76.0,74.0,74.0,74.0,76,74,71
chant_114745,7,F-Pn lat. 12044,,,,,,,,,74.0,74.0,76.0,74.0,72,71,72,74.0,74.0,74.0,74.0,74.0,74.0,71.0,74.0,76.0,74.0,74.0,74.0,76,74,71
chant_114754,7,CDN-Hsmu M2149.L4,,,,,,,,,74.0,74.0,76.0,74.0,72,71,74,74.0,74.0,74.0,74.0,74.0,74.0,71.0,74.0,76.0,74.0,74.0,74.0,76,74,71
chant_114856,7,CH-Fco 2,,,,,,,,,74.0,74.0,76.0,74.0,72,71,72,74.0,74.0,74.0,74.0,74.0,74.0,74.0,71.0,74.0,76.0,74.0,74.0,74,76,74
chant_114947,1,F-Pn lat. 15181,,,,,,,69.0,69.0,67.0,65.0,67.0,67.0,65,64,62,62.0,60.0,62.0,65.0,65.0,65.0,62.0,65.0,64.0,65.0,67.0,65.0,64,65,60
chant_115224,3,CH-Fco 2,,,,,,,,,72.0,72.0,72.0,69.0,72,71,69,67.0,72.0,69.0,67.0,69.0,71.0,72.0,69.0,71.0,72.0,71.0,71.0,72,74,72
chant_115238,8,F-Pn lat. 12044,,,,,,,,,,72.0,72.0,71.0,72,69,67,67.0,67.0,72.0,69.0,69.0,69.0,67.0,65.0,67.0,69.0,67.0,67.0,71,72,74
chant_115268,2,I-Ac 693,,,,,,,,,65.0,65.0,65.0,64.0,60,62,62,62.0,60.0,62.0,64.0,65.0,67.0,65.0,64.0,62.0,60.0,62.0,65.0,64,62,62
chant_115270,1,CH-E 611,,,,,,,,,69.0,69.0,67.0,65.0,67,69,67,62.0,60.0,62.0,64.0,65.0,67.0,65.0,64.0,62.0,60.0,62.0,65.0,64,62,64
chant_115293,2,CH-Fco 2,,,,,,,,,,65.0,65.0,65.0,64,60,62,62.0,62.0,60.0,64.0,65.0,67.0,65.0,64.0,62.0,60.0,62.0,65.0,64,62,65
chant_115705,8,A-Wn 1799**,,,,,,,,,,72.0,72.0,71.0,72,69,67,67.0,65.0,64.0,62.0,62.0,65.0,62.0,65.0,67.0,69.0,69.0,67.0,60,62,65
chant_115709,8,D-KNd 1161,,,,,,,,,,72.0,72.0,71.0,72,69,67,67.0,65.0,64.0,62.0,62.0,65.0,62.0,65.0,67.0,69.0,69.0,67.0,60,62,65
chant_115710,8,CDN-Hsmu M2149.L4,,,,,,,,,,72.0,72.0,71.0,72,69,67,67.0,65.0,64.0,62.0,62.0,65.0,62.0,65.0,67.0,69.0,69.0,67.0,60,62,65
chant_115714,8,CH-Fco 2,,,,,,,,,,72.0,72.0,71.0,72,69,67,67.0,65.0,62.0,62.0,65.0,62.0,65.0,67.0,69.0,67.0,60.0,62.0,65,62,65
chant_115715,8,CH-E 611,,,,,,,,,,72.0,72.0,71.0,72,69,67,67.0,65.0,62.0,62.0,62.0,65.0,67.0,69.0,69.0,67.0,60.0,62.0,64,65,67
chant_115841,8,CH-E 611,,,,,,,,72.0,72.0,71.0,72.0,69.0,67,69,67,64.0,65.0,67.0,67.0,65.0,67.0,69.0,69.0,67.0,65.0,67.0,67.0,65,67,69
chant_116111,8,A-Wn 1799**,,,,,,,,,,72.0,72.0,71.0,72,69,67,65.0,65.0,67.0,67.0,65.0,67.0,69.0,69.0,67.0,67.0,67.0,67.0,69,67,67
chant_116113,8,I-Ac 693,,,,,,,,,,72.0,72.0,71.0,72,69,67,65.0,65.0,67.0,67.0,69.0,67.0,67.0,65.0,65.0,69.0,69.0,67.0,67,67,67
chant_116114,8,NL-Uu 406,,,,,,,72.0,72.0,71.0,72.0,71.0,69.0,67,69,67,64.0,65.0,67.0,67.0,67.0,65.0,67.0,69.0,69.0,67.0,67.0,67.0,67,67,69
chant_116117,8,CH-E 611,,,,,,,,,,72.0,72.0,71.0,72,69,67,64.0,65.0,67.0,67.0,65.0,67.0,69.0,69.0,67.0,67.0,67.0,67.0,67,69,67
chant_116123,8,F-Pn lat. 12044,,,,,,,,,,72.0,72.0,71.0,72,69,67,65.0,65.0,67.0,67.0,67.0,65.0,67.0,69.0,69.0,67.0,67.0,67.0,67,69,67
chant_116127,8,CH-Fco 2,,,,,,,,,,72.0,72.0,71.0,72,69,67,65.0,65.0,67.0,67.0,69.0,67.0,65.0,65.0,69.0,69.0,67.0,67.0,67,67,67
chant_116129,8,F-Pn lat. 12044,,,,,,,,,,72.0,72.0,71.0,72,69,67,65.0,65.0,67.0,67.0,67.0,65.0,67.0,69.0,69.0,67.0,67.0,67.0,67,69,67
chant_116189,1,CDN-Hsmu M2149.L4,,,,,,,,,69.0,69.0,67.0,65.0,67,69,67,65.0,67.0,69.0,69.0,69.0,67.0,69.0,67.0,64.0,65.0,67.0,65.0,64,62,60
chant_116194,1,A-Wn 1799**,,,,,,,,,69.0,69.0,67.0,65.0,67,69,67,65.0,67.0,69.0,69.0,69.0,67.0,69.0,67.0,64.0,65.0,67.0,65.0,64,62,60
chant_116198,1,CH-Fco 2,,,,,,,,,69.0,69.0,67.0,65.0,67,69,67,65.0,67.0,69.0,69.0,69.0,67.0,69.0,67.0,64.0,65.0,67.0,65.0,64,62,60
chant_116235,1,CH-E 611,,,,,,,,,,69.0,69.0,69.0,67,69,67,65.0,67.0,69.0,69.0,69.0,67.0,69.0,67.0,64.0,65.0,67.0,65.0,64,62,65
chant_116357,3,CH-E 611,,,,,,,,,,72.0,72.0,69.0,72,69,67,67.0,69.0,67.0,69.0,72.0,71.0,72.0,71.0,71.0,71.0,72.0,74.0,72,72,71
chant_116399,3,F-Pn lat. 12044,,,,,,,,,,72.0,72.0,72.0,69,72,71,67.0,69.0,67.0,69.0,72.0,72.0,72.0,71.0,72.0,74.0,72.0,72.0,72,71,69
chant_116406,3,NL-Uu 406,,,,,,,,,,72.0,72.0,72.0,72,69,67,64.0,64.0,62.0,67.0,69.0,72.0,69.0,67.0,72.0,72.0,71.0,72.0,74,72,72
chant_116417,3,CH-E 611,,,,,,,,,72.0,72.0,72.0,69.0,72,69,67,64.0,65.0,62.0,67.0,69.0,72.0,72.0,69.0,67.0,69.0,72.0,72.0,71,72,74
chant_116473,4,CH-E 611,,,,,,,,,,69.0,67.0,69.0,72,67,64,65.0,67.0,65.0,67.0,65.0,64.0,65.0,67.0,67.0,67.0,65.0,65.0,69,67,69
chant_116474,4,F-Pn lat. 12044,,,,,,,69.0,67.0,69.0,71.0,69.0,67.0,65,64,64,65.0,67.0,65.0,67.0,65.0,64.0,65.0,67.0,67.0,67.0,65.0,69.0,67,69,64
chant_116501,7,A-KN 1012,,,,,,,,74.0,74.0,76.0,74.0,72.0,72,71,69,67.0,71.0,72.0,74.0,72.0,74.0,77.0,76.0,74.0,76.0,72.0,74.0,74,74,74
chant_116539,4,CH-E 611,,,,,,,,,,69.0,67.0,69.0,72,67,64,65.0,67.0,69.0,69.0,67.0,69.0,67.0,64.0,62.0,65.0,67.0,69.0,69,65,64
chant_116757,3,NL-Uu 406,,,,,,,,,72.0,72.0,72.0,69.0,72,69,67,64.0,64.0,62.0,67.0,69.0,72.0,72.0,71.0,69.0,67.0,69.0,72.0,69,67,65
chant_116766,1,CDN-Hsmu M2149.L4,,,,,,,,,69.0,69.0,67.0,65.0,67,69,67,60.0,62.0,62.0,69.0,69.0,69.0,71.0,69.0,67.0,69.0,67.0,64.0,65,67,65
chant_116786,1,F-Pn lat. 12044,,,,,,,,,69.0,69.0,67.0,65.0,67,69,67,60.0,62.0,62.0,62.0,69.0,69.0,70.0,69.0,67.0,69.0,67.0,64.0,65,67,65
chant_116794,1,CH-E 611,,,,,69.0,69.0,69.0,67.0,65.0,67.0,69.0,67.0,65,64,62,60.0,62.0,62.0,62.0,69.0,69.0,72.0,69.0,67.0,69.0,67.0,64.0,65,67,65
chant_116799,1,CH-Fco 2,,,,,,,,69.0,69.0,67.0,65.0,67.0,69,67,67,60.0,62.0,62.0,69.0,71.0,69.0,69.0,69.0,67.0,69.0,67.0,67.0,64,65,67
chant_117424,1,F-Pn lat. 12044,,,,,,,,,69.0,69.0,69.0,69.0,69,67,69,65.0,69.0,67.0,69.0,64.0,65.0,67.0,64.0,67.0,64.0,65.0,64.0,62,62,62
chant_117541,1,F-Pn lat. 15181,,,,,,,,,,69.0,69.0,67.0,65,67,69,65.0,69.0,67.0,69.0,64.0,65.0,67.0,64.0,67.0,69.0,64.0,65.0,64,62,62
chant_117775,1,CH-Fco 2,,,,,,,,,69.0,69.0,67.0,65.0,67,69,67,65.0,69.0,67.0,69.0,64.0,65.0,67.0,65.0,67.0,64.0,65.0,64.0,62,62,62
chant_118835,5,CH-E 611,,,,,,,,,,72.0,72.0,74.0,71,72,69,69.0,67.0,65.0,69.0,72.0,69.0,67.0,72.0,72.0,72.0,74.0,76.0,77,76,74
chant_118873,7,CDN-Hsmu M2149.L4,,,,,,,,,74.0,74.0,76.0,74.0,72,71,74,67.0,67.0,74.0,74.0,72.0,74.0,77.0,76.0,74.0,76.0,77.0,76.0,74,74,74
chant_118890,7,D-KNd 1161,,,,,,,,,67.0,67.0,69.0,67.0,65,64,67,67.0,67.0,72.0,72.0,72.0,74.0,77.0,76.0,74.0,76.0,77.0,76.0,74,74,74
chant_119044,5,F-Pn lat. 12044,,,,,,,,,,72.0,72.0,74.0,71,72,69,69.0,69.0,65.0,69.0,72.0,72.0,74.0,72.0,70.0,72.0,72.0,72.0,72,74,72
chant_119127,7,F-Pn lat. 12044,,,,,,,,,74.0,74.0,76.0,74.0,72,71,72,74.0,71.0,74.0,76.0,74.0,72.0,74.0,74.0,74.0,71.0,72.0,71.0,67,67,67
chant_119130,7,CH-Fco 2,,,,,,,,,74.0,74.0,76.0,74.0,72,71,72,74.0,74.0,71.0,74.0,76.0,74.0,72.0,74.0,74.0,74.0,74.0,71.0,72,71,67
